course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate
C100114,Java Complete Bootcamp 14,Skillshare,Programming,Java,Instructor_206,35,0,3.6,215238,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,316559,Computer Fundamentals,50.7
C100115,Java Complete Bootcamp 15,Coursera,Programming,Java,Instructor_23,9,0,4.1,62353,Beginner,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,7475,Basic Programming,44.0
C100116,Java Complete Bootcamp 16,FutureLearn,Programming,Java,Instructor_266,79,3499,4.7,45830,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,158425,None,97.6
C100117,Java Complete Bootcamp 17,DataCamp,Programming,Java,Instructor_367,70,0,4.1,114514,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,389893,Computer Fundamentals,46.0
C100118,Java Complete Bootcamp 18,Udemy,Programming,Java,Instructor_134,31,0,3.7,233692,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,140454,Computer Fundamentals,78.2
C100119,Java Complete Bootcamp 19,Skillshare,Programming,Java,Instructor_152,29,399,4.8,4041,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,442305,Basic Programming,94.5
C100120,Java Complete Bootcamp 20,LinkedIn Learning,Programming,Java,Instructor_99,51,2499,4.4,99520,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,441250,None,89.0
C100121,Java Complete Bootcamp 21,Khan Academy,Programming,Java,Instructor_490,31,1499,4.7,102695,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,76809,None,36.7
C100122,Java Complete Bootcamp 22,Udemy,Programming,Java,Instructor_319,22,2499,5.0,183744,Beginner,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,73562,None,78.9
C100123,Java Complete Bootcamp 23,Coursera,Programming,Java,Instructor_34,77,2499,3.8,214893,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,57159,Basic Programming,48.0
C100124,Java Complete Bootcamp 24,Udemy,Programming,Java,Instructor_18,6,399,4.7,165603,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,53364,Basic Programming,41.2
C100125,Java Complete Bootcamp 25,FutureLearn,Programming,Java,Instructor_151,42,2499,4.1,5533,Intermediate,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,26379,Mathematics,92.4
C100126,Java Complete Bootcamp 26,DataCamp,Programming,Java,Instructor_436,38,0,4.7,8241,Intermediate,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,246860,None,68.9
C100127,Java Complete Bootcamp 27,FutureLearn,Programming,Java,Instructor_366,13,1499,3.8,390,Advanced,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,400602,None,35.3
C100128,Java Complete Bootcamp 28,DataCamp,Programming,Java,Instructor_49,64,699,5.0,155384,Intermediate,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,149756,Basic Programming,94.1
C100129,Java Complete Bootcamp 29,FutureLearn,Programming,Java,Instructor_256,23,399,4.9,201064,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,330217,Mathematics,57.4
C100130,Java Complete Bootcamp 30,Khan Academy,Programming,Java,Instructor_476,52,399,4.1,169359,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,159933,Mathematics,62.0
C100131,Java Complete Bootcamp 31,edX,Programming,Java,Instructor_195,31,4999,3.7,155786,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,305915,Mathematics,67.9
C100132,Java Complete Bootcamp 32,DataCamp,Programming,Java,Instructor_339,72,2499,3.8,115078,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,67090,Mathematics,64.1
C100133,Java Complete Bootcamp 33,FutureLearn,Programming,Java,Instructor_260,26,1499,4.0,184380,Advanced,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,130803,Mathematics,73.0
C100134,Java Complete Bootcamp 34,LinkedIn Learning,Programming,Java,Instructor_83,32,2499,4.9,67863,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,345928,None,47.3
C100135,Java Complete Bootcamp 35,edX,Programming,Java,Instructor_76,40,1499,4.2,51480,Beginner,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,109236,Computer Fundamentals,64.2
C100136,Java Complete Bootcamp 36,Coursera,Programming,Java,Instructor_205,57,999,4.3,165824,Intermediate,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,75350,Mathematics,73.0
C100137,Java Complete Bootcamp 37,Khan Academy,Programming,Java,Instructor_3,33,3499,4.6,154040,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,351169,Basic Programming,77.8
C100138,Java Complete Bootcamp 38,Udemy,Programming,Java,Instructor_233,57,2499,3.9,183721,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,411191,Computer Fundamentals,79.9
C100139,Java Complete Bootcamp 39,edX,Programming,Java,Instructor_129,56,4999,4.2,162990,Intermediate,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,408990,None,59.5
C100140,Java Complete Bootcamp 40,DataCamp,Programming,Java,Instructor_465,15,0,3.9,57166,Beginner,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,53998,Computer Fundamentals,69.1
C100141,Java Complete Bootcamp 41,DataCamp,Programming,Java,Instructor_263,4,2499,4.3,107620,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,359801,Basic Programming,59.7
C100142,Java Complete Bootcamp 42,Udemy,Programming,Java,Instructor_374,80,2499,4.5,66230,Intermediate,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,33245,None,39.7
C100143,Java Complete Bootcamp 43,Khan Academy,Programming,Java,Instructor_322,47,1499,3.7,79609,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,421210,Computer Fundamentals,64.1
C100144,Java Complete Bootcamp 44,edX,Programming,Java,Instructor_67,10,999,4.2,147389,Advanced,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,186142,Computer Fundamentals,64.5
C100145,Java Complete Bootcamp 45,Skillshare,Programming,Java,Instructor_390,72,699,4.7,123100,Intermediate,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,370203,Computer Fundamentals,78.3
C100146,Java Complete Bootcamp 46,Khan Academy,Programming,Java,Instructor_348,25,4999,3.5,189262,Intermediate,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,344095,Mathematics,55.2
C100147,Java Complete Bootcamp 47,DataCamp,Programming,Java,Instructor_220,12,2499,3.7,79523,Intermediate,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,435057,Mathematics,84.4
C100148,Java Complete Bootcamp 48,edX,Programming,Java,Instructor_272,46,0,4.5,55034,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,319872,None,71.4
C100149,Java Complete Bootcamp 49,FutureLearn,Programming,Java,Instructor_96,59,2499,4.7,54717,Intermediate,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,351464,Mathematics,47.4
C100150,Java Complete Bootcamp 50,FutureLearn,Programming,Java,Instructor_272,12,4999,4.5,30715,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,220696,Basic Programming,87.1
C100151,Java Complete Bootcamp 51,DataCamp,Programming,Java,Instructor_253,73,0,4.2,237411,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,262187,Basic Programming,69.0
C100152,Java Complete Bootcamp 52,Coursera,Programming,Java,Instructor_83,43,4999,4.5,130494,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,197585,Computer Fundamentals,61.4
C100153,Java Complete Bootcamp 53,Udemy,Programming,Java,Instructor_93,48,0,3.5,12074,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,268714,Computer Fundamentals,65.5
C100154,Java Complete Bootcamp 54,edX,Programming,Java,Instructor_18,29,3499,4.4,88813,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,249792,Basic Programming,52.9
C100155,Java Complete Bootcamp 55,LinkedIn Learning,Programming,Java,Instructor_217,34,0,4.7,76827,Intermediate,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,175966,Mathematics,90.0
C100156,Java Complete Bootcamp 56,LinkedIn Learning,Programming,Java,Instructor_500,28,4999,4.7,86792,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,67883,None,84.4
C100157,Java Complete Bootcamp 57,Coursera,Programming,Java,Instructor_205,72,3499,4.3,13078,Intermediate,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,4256,None,47.0
C100158,Java Complete Bootcamp 58,DataCamp,Programming,Java,Instructor_312,9,3499,4.4,164365,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,21695,Computer Fundamentals,74.4
C100159,Java Complete Bootcamp 59,edX,Programming,Java,Instructor_52,25,0,4.1,26423,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,458138,Basic Programming,84.6
C100160,Java Complete Bootcamp 60,Skillshare,Programming,Java,Instructor_442,40,699,4.1,83536,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,261972,None,87.0
C100161,Java Complete Bootcamp 61,Khan Academy,Programming,Java,Instructor_295,53,4999,3.6,178298,Intermediate,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,404642,Computer Fundamentals,69.6
C100162,Java Complete Bootcamp 62,Udemy,Programming,Java,Instructor_330,62,999,4.8,164386,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,5890,None,97.2
C100163,Java Complete Bootcamp 63,Udemy,Programming,Java,Instructor_112,17,699,4.2,72256,Advanced,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,385595,Basic Programming,93.1
C100164,Java Complete Bootcamp 64,LinkedIn Learning,Programming,Java,Instructor_397,20,399,3.9,146192,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,352032,Mathematics,92.6
