user_id,age,country,education,interest,skill_level,preferred_platform,learning_goal,weekly_hours,completed_courses
U00350,36,India,Student,Cybersecurity,Beginner,LinkedIn Learning,Career Switch,22,27
U00351,43,Australia,Postgraduate,Cloud,Intermediate,Khan Academy,College Project,10,28
U00352,47,UK,Student,Cloud,Beginner,Skillshare,Career Switch,4,14
U00353,33,India,Postgraduate,Data Science,Beginner,FutureLearn,College Project,8,36
U00354,36,USA,Postgraduate,Cybersecurity,Intermediate,Udemy,College Project,15,46
U00355,42,USA,Postgraduate,Mobile,Intermediate,DataCamp,Promotion,24,9
U00356,19,USA,Student,Design,Advanced,FutureLearn,Career Switch,19,12
U00357,54,Australia,Postgraduate,Design,Beginner,Coursera,College Project,11,17
U00358,28,Canada,Graduate,Soft Skills,Intermediate,Coursera,Career Switch,14,18
U00359,43,Canada,Student,Design,Beginner,Udemy,Upskilling,26,36
U00360,36,Germany,Postgraduate,Mobile,Beginner,Khan Academy,College Project,12,42
U00361,50,USA,Graduate,AI,Intermediate,Khan Academy,Upskilling,27,34
U00362,42,Australia,Graduate,Web,Intermediate,edX,Career Switch,28,42
U00363,48,UK,Postgraduate,Data Science,Beginner,FutureLearn,Career Switch,16,44
U00364,36,Canada,Student,Programming,Intermediate,Khan Academy,Promotion,4,42
U00365,25,Australia,Postgraduate,AI,Intermediate,Khan Academy,Career Switch,26,23
U00366,52,Canada,Graduate,Programming,Intermediate,Coursera,Interview Prep,14,5
U00367,49,India,Graduate,Cybersecurity,Advanced,Khan Academy,College Project,4,50
U00368,55,Germany,Graduate,Programming,Beginner,DataCamp,Promotion,8,44
U00369,24,Australia,Student,AI,Beginner,LinkedIn Learning,Upskilling,25,38
U00370,33,India,Graduate,Cloud,Beginner,Skillshare,Interview Prep,24,39
U00371,45,Australia,Graduate,Data Science,Beginner,Coursera,Promotion,7,18
U00372,32,India,Postgraduate,Business,Intermediate,LinkedIn Learning,Certification,5,25
U00373,44,Germany,Student,Cloud,Advanced,LinkedIn Learning,Upskilling,18,41
U00374,20,USA,Student,Cloud,Advanced,FutureLearn,Promotion,24,49
U00375,34,Canada,Postgraduate,Business,Advanced,FutureLearn,Certification,29,37
U00376,43,USA,Student,Cloud,Intermediate,Udemy,Career Switch,15,47
U00377,22,Germany,Postgraduate,Design,Beginner,Udemy,Promotion,27,42
U00378,43,Australia,Student,Programming,Advanced,DataCamp,Career Switch,4,30
U00379,21,India,Student,Cloud,Beginner,Udemy,College Project,9,39
U00380,44,Germany,Postgraduate,Business,Intermediate,Coursera,Certification,28,33
U00381,46,Canada,Student,Programming,Beginner,edX,Promotion,29,44
U00382,28,Germany,Postgraduate,Programming,Advanced,FutureLearn,Career Switch,24,7
U00383,50,Australia,Postgraduate,Business,Advanced,Coursera,Interview Prep,12,36
U00384,21,Australia,Student,AI,Intermediate,Udemy,Career Switch,8,43
U00385,41,India,Postgraduate,Web,Advanced,DataCamp,Promotion,2,7
U00386,24,Australia,Postgraduate,Mobile,Beginner,edX,Promotion,19,49
U00387,21,Canada,Postgraduate,Cybersecurity,Intermediate,FutureLearn,Certification,8,15
U00388,26,Canada,Student,Cloud,Beginner,DataCamp,Promotion,19,18
U00389,40,Germany,Graduate,Soft Skills,Intermediate,Khan Academy,Promotion,10,7
U00390,48,UK,Graduate,Cloud,Intermediate,LinkedIn Learning,Career Switch,5,10
U00391,35,Germany,Student,AI,Advanced,DataCamp,Career Switch,3,30
U00392,40,USA,Postgraduate,Web,Intermediate,Khan Academy,Upskilling,27,26
U00393,50,Australia,Postgraduate,Data Science,Advanced,edX,Certification,23,43
U00394,33,India,Postgraduate,Business,Beginner,Udemy,Promotion,5,39
U00395,46,Canada,Postgraduate,Cybersecurity,Advanced,LinkedIn Learning,College Project,11,30
U00396,50,India,Postgraduate,Business,Beginner,edX,Certification,25,29
U00397,37,India,Student,AI,Advanced,LinkedIn Learning,Interview Prep,17,49
U00398,51,India,Postgraduate,Design,Intermediate,Skillshare,Career Switch,19,34
U00399,38,USA,Graduate,Data Science,Intermediate,Skillshare,Career Switch,10,15
U00400,48,India,Graduate,Design,Advanced,Skillshare,Promotion,3,10
U00401,51,India,Postgraduate,Soft Skills,Beginner,edX,Certification,3,43
U00402,51,Germany,Graduate,Business,Intermediate,Coursera,Certification,10,6
U00403,54,Canada,Graduate,Business,Beginner,FutureLearn,Career Switch,29,42
U00404,38,Germany,Graduate,Web,Intermediate,FutureLearn,Upskilling,27,47
U00405,21,USA,Student,AI,Beginner,Udemy,Upskilling,8,33
U00406,35,India,Postgraduate,Mobile,Beginner,FutureLearn,Upskilling,9,33
U00407,19,India,Graduate,Design,Intermediate,LinkedIn Learning,Career Switch,5,27
U00408,51,India,Graduate,Cybersecurity,Advanced,edX,Promotion,26,8
U00409,42,Australia,Student,Data Science,Beginner,edX,Upskilling,2,6
U00410,55,Germany,Student,Design,Beginner,FutureLearn,Career Switch,22,34
U00411,24,Germany,Student,Mobile,Intermediate,DataCamp,Interview Prep,27,6
U00412,41,USA,Student,Web,Beginner,DataCamp,Interview Prep,23,3
U00413,54,Canada,Postgraduate,Programming,Advanced,FutureLearn,Upskilling,29,10
U00414,22,USA,Student,AI,Advanced,FutureLearn,Certification,27,32
U00415,21,UK,Graduate,Data Science,Advanced,Skillshare,Interview Prep,28,20
U00416,37,USA,Graduate,Business,Advanced,edX,Career Switch,30,13
U00417,31,Germany,Graduate,Data Science,Intermediate,DataCamp,Interview Prep,28,48
U00418,19,UK,Student,Programming,Intermediate,Skillshare,Career Switch,6,6
U00419,36,Australia,Student,Data Science,Advanced,Skillshare,Promotion,25,13
U00420,54,Canada,Postgraduate,Mobile,Intermediate,Skillshare,Interview Prep,25,3
U00421,27,India,Postgraduate,Programming,Advanced,Coursera,Upskilling,17,47
U00422,21,India,Student,Cybersecurity,Advanced,LinkedIn Learning,Promotion,12,50
U00423,23,Germany,Student,Mobile,Advanced,Khan Academy,Upskilling,7,6
U00424,37,Canada,Graduate,Web,Intermediate,LinkedIn Learning,College Project,21,23
U00425,53,UK,Graduate,Data Science,Intermediate,Skillshare,Certification,19,31
U00426,22,UK,Graduate,Business,Intermediate,DataCamp,College Project,18,46
U00427,19,Australia,Postgraduate,Cloud,Intermediate,Udemy,Interview Prep,21,9
U00428,47,Canada,Postgraduate,Programming,Intermediate,Coursera,College Project,20,24
U00429,46,USA,Graduate,Business,Advanced,FutureLearn,Certification,23,39
U00430,19,UK,Student,Business,Intermediate,Khan Academy,Career Switch,15,48
U00431,20,Germany,Postgraduate,Data Science,Beginner,Skillshare,Certification,6,38
U00432,49,USA,Graduate,Soft Skills,Advanced,Udemy,College Project,17,38
U00433,52,UK,Student,Web,Beginner,Skillshare,College Project,5,21
U00434,19,Australia,Postgraduate,Data Science,Advanced,Skillshare,College Project,9,4
U00435,54,UK,Postgraduate,Cybersecurity,Beginner,LinkedIn Learning,Promotion,20,46
U00436,49,India,Graduate,Mobile,Beginner,LinkedIn Learning,Upskilling,27,7
U00437,41,Australia,Graduate,Soft Skills,Beginner,Coursera,Career Switch,21,45
U00438,52,Germany,Student,Web,Beginner,LinkedIn Learning,Upskilling,8,28
U00439,51,UK,Student,Soft Skills,Advanced,LinkedIn Learning,Interview Prep,12,12
U00440,18,India,Postgraduate,Mobile,Beginner,LinkedIn Learning,Career Switch,8,49
U00441,25,UK,Postgraduate,Web,Intermediate,Khan Academy,Certification,13,17
U00442,42,Canada,Student,Design,Advanced,edX,Promotion,26,12
U00443,22,Germany,Postgraduate,Programming,Beginner,Khan Academy,Upskilling,13,7
U00444,21,Australia,Student,Data Science,Advanced,Khan Academy,Career Switch,22,46
U00445,39,Germany,Postgraduate,Soft Skills,Beginner,Skillshare,College Project,29,39
U00446,40,UK,Graduate,Business,Beginner,Coursera,Career Switch,21,30
U00447,38,India,Graduate,Business,Intermediate,Coursera,College Project,14,7
U00448,42,UK,Student,Soft Skills,Intermediate,edX,Upskilling,9,32
U00449,53,Germany,Postgraduate,Cybersecurity,Advanced,Udemy,Promotion,22,4
U00450,30,USA,Graduate,Cloud,Intermediate,FutureLearn,College Project,27,30
U00451,36,Australia,Postgraduate,Business,Advanced,DataCamp,College Project,30,10
U00452,21,Canada,Student,AI,Beginner,DataCamp,College Project,3,35
U00453,44,Canada,Postgraduate,Data Science,Intermediate,LinkedIn Learning,Interview Prep,16,45
U00454,33,Canada,Postgraduate,Cloud,Intermediate,Khan Academy,Promotion,6,16
U00455,55,Germany,Postgraduate,Mobile,Intermediate,FutureLearn,College Project,15,14
U00456,42,UK,Student,Programming,Advanced,FutureLearn,Career Switch,13,11
U00457,49,India,Student,Cloud,Advanced,Coursera,Promotion,23,31
U00458,30,USA,Postgraduate,Mobile,Intermediate,edX,Upskilling,25,1
U00459,50,UK,Graduate,Business,Beginner,edX,College Project,18,10
U00460,19,USA,Student,Cloud,Beginner,Khan Academy,Promotion,10,39
U00461,53,Canada,Student,Mobile,Advanced,Coursera,Career Switch,11,43
U00462,21,India,Postgraduate,AI,Advanced,FutureLearn,College Project,17,40
U00463,41,Canada,Student,Design,Intermediate,edX,Interview Prep,9,25
U00464,28,Australia,Graduate,AI,Beginner,Udemy,Certification,16,27
U00465,33,Australia,Postgraduate,Cloud,Beginner,DataCamp,Interview Prep,15,44
U00466,23,USA,Graduate,Soft Skills,Intermediate,LinkedIn Learning,Interview Prep,11,40
U00467,37,UK,Student,Business,Intermediate,Udemy,Career Switch,6,44
U00468,34,USA,Graduate,Data Science,Beginner,LinkedIn Learning,Upskilling,29,34
U00469,43,UK,Student,Data Science,Beginner,DataCamp,Career Switch,29,20
U00470,46,India,Postgraduate,Business,Beginner,edX,Career Switch,24,46
U00471,42,Australia,Graduate,Cloud,Intermediate,edX,Upskilling,11,45
U00472,50,UK,Postgraduate,Web,Beginner,Coursera,College Project,13,23
U00473,52,India,Postgraduate,Cloud,Intermediate,Khan Academy,Interview Prep,13,5
U00474,51,USA,Student,Business,Advanced,Skillshare,Certification,20,5
U00475,32,Australia,Graduate,AI,Intermediate,DataCamp,Upskilling,5,36
U00476,40,UK,Postgraduate,Cloud,Intermediate,Coursera,Promotion,13,26
U00477,42,India,Student,Programming,Advanced,Coursera,Career Switch,8,14
U00478,39,Australia,Graduate,Cloud,Beginner,LinkedIn Learning,Interview Prep,12,41
U00479,44,Germany,Student,Programming,Intermediate,Coursera,Upskilling,6,2
U00480,29,Australia,Student,Web,Beginner,edX,College Project,27,49
U00481,29,India,Postgraduate,Data Science,Intermediate,edX,Career Switch,6,18
U00482,28,Australia,Student,Cybersecurity,Intermediate,Khan Academy,Interview Prep,4,10
U00483,47,India,Postgraduate,Cloud,Beginner,DataCamp,College Project,9,38
U00484,50,Canada,Postgraduate,Data Science,Intermediate,Coursera,Certification,2,36
U00485,21,UK,Student,AI,Beginner,Skillshare,Interview Prep,12,18
U00486,40,USA,Student,Programming,Intermediate,LinkedIn Learning,Promotion,18,45
U00487,26,USA,Student,Mobile,Intermediate,edX,Career Switch,16,36
U00488,29,India,Student,Mobile,Intermediate,Khan Academy,Upskilling,3,45
U00489,39,USA,Graduate,Soft Skills,Intermediate,FutureLearn,Certification,4,22
U00490,45,Germany,Postgraduate,Cloud,Beginner,FutureLearn,Career Switch,3,3
U00491,50,Australia,Graduate,Cybersecurity,Advanced,Skillshare,Career Switch,21,3
U00492,21,Australia,Graduate,Data Science,Advanced,Udemy,Career Switch,23,20
U00493,54,Canada,Graduate,AI,Advanced,Khan Academy,Upskilling,29,24
U00494,46,USA,Postgraduate,Cybersecurity,Beginner,DataCamp,Interview Prep,23,30
U00495,32,Australia,Student,Programming,Beginner,DataCamp,Career Switch,18,16
U00496,27,India,Student,Mobile,Intermediate,Skillshare,Career Switch,16,32
U00497,27,UK,Postgraduate,Data Science,Advanced,Skillshare,Interview Prep,22,17
U00498,42,India,Student,Programming,Beginner,DataCamp,Certification,13,0
U00499,30,USA,Graduate,Data Science,Intermediate,edX,Upskilling,5,41
U00500,28,UK,Student,Programming,Advanced,LinkedIn Learning,Interview Prep,13,47
U00501,42,USA,Postgraduate,Web,Intermediate,LinkedIn Learning,Upskilling,15,29
U00502,40,Australia,Student,Cybersecurity,Intermediate,Coursera,Certification,13,30
U00503,37,India,Graduate,Soft Skills,Beginner,LinkedIn Learning,Promotion,8,11
U00504,51,Canada,Graduate,Programming,Beginner,DataCamp,College Project,6,23
U00505,37,India,Postgraduate,Design,Advanced,Udemy,Promotion,7,49
U00506,25,Canada,Student,Soft Skills,Advanced,LinkedIn Learning,Interview Prep,10,20
U00507,33,Germany,Graduate,Business,Beginner,edX,Interview Prep,8,9
U00508,38,Germany,Student,AI,Beginner,Khan Academy,Interview Prep,20,48
U00509,41,India,Graduate,Soft Skills,Beginner,LinkedIn Learning,Upskilling,29,37
U00510,50,UK,Graduate,Mobile,Intermediate,Coursera,Career Switch,15,18
U00511,35,USA,Graduate,Business,Beginner,edX,Career Switch,25,41
U00512,47,Canada,Student,Soft Skills,Beginner,FutureLearn,Promotion,2,24
U00513,46,USA,Graduate,AI,Beginner,Coursera,Upskilling,19,43
U00514,48,Australia,Postgraduate,Web,Advanced,DataCamp,Career Switch,24,11
U00515,28,UK,Student,Design,Beginner,Skillshare,Interview Prep,16,20
U00516,53,Australia,Postgraduate,Mobile,Intermediate,Skillshare,College Project,13,50
U00517,52,Canada,Postgraduate,Web,Advanced,FutureLearn,Upskilling,20,34
U00518,28,UK,Student,Programming,Beginner,Skillshare,Certification,17,26
U00519,53,USA,Postgraduate,Business,Beginner,Coursera,Career Switch,13,5
U00520,46,Australia,Student,Business,Advanced,Khan Academy,Upskilling,29,11
U00521,47,UK,Graduate,Business,Advanced,LinkedIn Learning,Career Switch,9,5
U00522,53,UK,Postgraduate,Design,Beginner,edX,College Project,16,18
U00523,41,Australia,Graduate,Mobile,Beginner,Udemy,Upskilling,29,7
U00524,34,Australia,Graduate,AI,Intermediate,Khan Academy,Promotion,11,1
U00525,27,USA,Postgraduate,Cybersecurity,Intermediate,Khan Academy,Upskilling,24,27
U00526,31,Germany,Student,Programming,Advanced,LinkedIn Learning,Career Switch,21,12
U00527,52,Canada,Postgraduate,AI,Advanced,edX,College Project,16,23
U00528,31,India,Student,Soft Skills,Advanced,FutureLearn,Interview Prep,24,20
U00529,18,Australia,Graduate,Design,Beginner,Khan Academy,Promotion,8,12
U00530,33,Germany,Student,Soft Skills,Beginner,edX,Promotion,5,8
U00531,46,USA,Postgraduate,AI,Intermediate,LinkedIn Learning,Interview Prep,23,25
U00532,53,Germany,Student,Cloud,Advanced,Khan Academy,Career Switch,16,31
U00533,53,Australia,Postgraduate,Soft Skills,Advanced,LinkedIn Learning,Career Switch,10,12
U00534,26,India,Graduate,Cybersecurity,Advanced,LinkedIn Learning,Promotion,10,47
U00535,29,Germany,Student,Cybersecurity,Intermediate,LinkedIn Learning,Promotion,13,13
U00536,43,USA,Graduate,Programming,Beginner,Khan Academy,Interview Prep,15,39
U00537,46,UK,Student,Cybersecurity,Beginner,edX,Career Switch,2,43
U00538,36,Germany,Student,Data Science,Advanced,LinkedIn Learning,College Project,19,15
U00539,19,Canada,Student,Programming,Intermediate,LinkedIn Learning,Certification,18,37
U00540,30,UK,Graduate,Design,Beginner,edX,Certification,12,49
U00541,29,India,Postgraduate,AI,Beginner,Coursera,Career Switch,2,45
U00542,24,USA,Postgraduate,Web,Intermediate,Skillshare,Promotion,22,25
U00543,50,Germany,Student,Mobile,Advanced,Skillshare,Career Switch,23,29
U00544,21,India,Student,Data Science,Intermediate,Skillshare,Interview Prep,2,2
U00545,18,India,Student,Business,Intermediate,Skillshare,Career Switch,25,0
U00546,24,UK,Postgraduate,Mobile,Beginner,Coursera,Certification,25,46
U00547,51,Australia,Postgraduate,Business,Advanced,Khan Academy,Upskilling,17,14
U00548,28,USA,Student,AI,Beginner,Coursera,Certification,4,13
U00549,23,Australia,Student,Cybersecurity,Intermediate,Udemy,Promotion,11,31
U00550,25,Australia,Graduate,Business,Intermediate,Udemy,Upskilling,9,11
U00551,19,UK,Graduate,AI,Advanced,LinkedIn Learning,Interview Prep,28,46
U00552,51,USA,Postgraduate,Design,Advanced,Khan Academy,Certification,10,25
U00553,25,India,Postgraduate,Data Science,Intermediate,edX,Career Switch,2,14
U00554,51,Australia,Graduate,Data Science,Beginner,Khan Academy,College Project,12,29
U00555,40,Canada,Postgraduate,Web,Intermediate,Coursera,Upskilling,24,22
U00556,52,Germany,Postgraduate,Programming,Beginner,edX,College Project,17,7
U00557,55,Germany,Student,Programming,Beginner,Udemy,Career Switch,18,49
U00558,34,USA,Graduate,Programming,Advanced,Coursera,College Project,28,3
U00559,40,UK,Postgraduate,Soft Skills,Beginner,edX,Upskilling,3,16
U00560,20,UK,Graduate,Data Science,Intermediate,Udemy,Interview Prep,21,25
U00561,35,UK,Student,Programming,Advanced,Udemy,Promotion,7,2
U00562,47,Germany,Graduate,Cloud,Advanced,edX,College Project,25,35
U00563,54,USA,Graduate,AI,Intermediate,Coursera,Promotion,7,17
U00564,32,India,Graduate,Design,Intermediate,Coursera,Upskilling,20,39
U00565,33,Australia,Graduate,Cloud,Beginner,Khan Academy,Promotion,20,13
U00566,20,UK,Postgraduate,Cybersecurity,Advanced,LinkedIn Learning,Interview Prep,9,37
U00567,23,India,Student,Mobile,Intermediate,Skillshare,Promotion,14,37
U00568,46,India,Student,Business,Beginner,Coursera,Career Switch,27,12
U00569,21,Australia,Graduate,Cybersecurity,Intermediate,Khan Academy,Career Switch,4,37
U00570,39,Australia,Graduate,Web,Beginner,Udemy,College Project,20,32
U00571,24,India,Graduate,Business,Beginner,Coursera,Certification,8,44
U00572,48,Germany,Graduate,Web,Beginner,DataCamp,Interview Prep,19,28
U00573,18,India,Student,AI,Advanced,Khan Academy,Promotion,12,45
U00574,22,USA,Graduate,Mobile,Beginner,Skillshare,Certification,25,39
U00575,42,India,Postgraduate,Programming,Beginner,edX,Interview Prep,21,18
U00576,46,Germany,Postgraduate,AI,Intermediate,Skillshare,Certification,30,38
U00577,30,UK,Graduate,Cloud,Intermediate,DataCamp,College Project,21,31
U00578,23,Australia,Student,Mobile,Beginner,LinkedIn Learning,College Project,3,15
U00579,53,Australia,Postgraduate,Data Science,Intermediate,Coursera,College Project,24,24
U00580,42,Germany,Student,Cloud,Beginner,LinkedIn Learning,Interview Prep,15,43
U00581,33,UK,Graduate,Business,Advanced,Skillshare,College Project,14,25
U00582,35,Canada,Graduate,Data Science,Intermediate,LinkedIn Learning,Upskilling,20,36
U00583,19,UK,Student,Business,Beginner,DataCamp,Certification,26,7
U00584,46,UK,Graduate,Web,Beginner,Udemy,Promotion,10,13
U00585,26,USA,Postgraduate,Cybersecurity,Intermediate,Khan Academy,Promotion,26,4
U00586,34,USA,Postgraduate,AI,Advanced,FutureLearn,Promotion,12,21
U00587,52,Australia,Postgraduate,Programming,Advanced,Skillshare,Interview Prep,7,38
U00588,18,Canada,Student,Web,Beginner,DataCamp,College Project,15,44
U00589,41,USA,Graduate,Cloud,Intermediate,LinkedIn Learning,Certification,5,12
U00590,36,UK,Student,Web,Intermediate,FutureLearn,Upskilling,4,1
U00591,31,Germany,Graduate,Design,Intermediate,Skillshare,Interview Prep,16,6
U00592,53,UK,Student,Cloud,Advanced,FutureLearn,Career Switch,17,19
U00593,53,Canada,Postgraduate,Cybersecurity,Intermediate,LinkedIn Learning,Promotion,10,39
U00594,45,UK,Graduate,Cloud,Advanced,Skillshare,Upskilling,29,5
U00595,47,Germany,Postgraduate,Design,Advanced,Skillshare,Promotion,23,37
U00596,34,Germany,Postgraduate,AI,Beginner,DataCamp,Career Switch,3,8
U00597,53,Germany,Student,Cloud,Intermediate,LinkedIn Learning,Career Switch,24,16
U00598,39,Australia,Student,Soft Skills,Intermediate,Coursera,Career Switch,13,7
U00599,29,Australia,Student,Data Science,Intermediate,Udemy,Career Switch,6,44
U00600,38,India,Postgraduate,Cloud,Advanced,edX,Interview Prep,18,13
U00601,45,USA,Student,Cloud,Advanced,Khan Academy,Interview Prep,5,31
