course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate,combined_features
C100105,Java Complete Bootcamp 5,Udemy,Programming,Java,Instructor_100,18,4999,3.9,212647,Beginner,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,437750,Mathematics,73.5,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100106,Java Complete Bootcamp 6,Skillshare,Programming,Java,Instructor_82,43,1499,4.9,119693,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,110221,Mathematics,73.8,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100107,Java Complete Bootcamp 7,FutureLearn,Programming,Java,Instructor_164,49,0,3.8,105816,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,470454,Computer Fundamentals,45.6,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100108,Java Complete Bootcamp 8,Skillshare,Programming,Java,Instructor_59,69,0,4.5,94363,Intermediate,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,281861,Computer Fundamentals,81.5,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Intermediate"
C100109,Java Complete Bootcamp 9,LinkedIn Learning,Programming,Java,Instructor_136,50,2499,4.4,94487,Intermediate,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,121611,Basic Programming,73.8,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Intermediate"
C100112,Java Complete Bootcamp 12,Coursera,Programming,Java,Instructor_291,47,1499,3.7,93675,Advanced,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,306969,Mathematics,72.1,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100114,Java Complete Bootcamp 14,Skillshare,Programming,Java,Instructor_206,35,0,3.6,215238,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,316559,Computer Fundamentals,50.7,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100115,Java Complete Bootcamp 15,Coursera,Programming,Java,Instructor_23,9,0,4.1,62353,Beginner,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,7475,Basic Programming,44.0,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100117,Java Complete Bootcamp 17,DataCamp,Programming,Java,Instructor_367,70,0,4.1,114514,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,389893,Computer Fundamentals,46.0,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100118,Java Complete Bootcamp 18,Udemy,Programming,Java,Instructor_134,31,0,3.7,233692,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,140454,Computer Fundamentals,78.2,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100119,Java Complete Bootcamp 19,Skillshare,Programming,Java,Instructor_152,29,399,4.8,4041,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,442305,Basic Programming,94.5,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100123,Java Complete Bootcamp 23,Coursera,Programming,Java,Instructor_34,77,2499,3.8,214893,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,57159,Basic Programming,48.0,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100124,Java Complete Bootcamp 24,Udemy,Programming,Java,Instructor_18,6,399,4.7,165603,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,53364,Basic Programming,41.2,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100125,Java Complete Bootcamp 25,FutureLearn,Programming,Java,Instructor_151,42,2499,4.1,5533,Intermediate,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,26379,Mathematics,92.4,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Intermediate"
C100128,Java Complete Bootcamp 28,DataCamp,Programming,Java,Instructor_49,64,699,5.0,155384,Intermediate,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,149756,Basic Programming,94.1,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Intermediate"
C100129,Java Complete Bootcamp 29,FutureLearn,Programming,Java,Instructor_256,23,399,4.9,201064,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,330217,Mathematics,57.4,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100130,Java Complete Bootcamp 30,Khan Academy,Programming,Java,Instructor_476,52,399,4.1,169359,Beginner,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,159933,Mathematics,62.0,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100131,Java Complete Bootcamp 31,edX,Programming,Java,Instructor_195,31,4999,3.7,155786,Advanced,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,305915,Mathematics,67.9,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100132,Java Complete Bootcamp 32,DataCamp,Programming,Java,Instructor_339,72,2499,3.8,115078,Advanced,Spanish,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,67090,Mathematics,64.1,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100133,Java Complete Bootcamp 33,FutureLearn,Programming,Java,Instructor_260,26,1499,4.0,184380,Advanced,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,130803,Mathematics,73.0,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100135,Java Complete Bootcamp 35,edX,Programming,Java,Instructor_76,40,1499,4.2,51480,Beginner,English,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,109236,Computer Fundamentals,64.2,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100136,Java Complete Bootcamp 36,Coursera,Programming,Java,Instructor_205,57,999,4.3,165824,Intermediate,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,75350,Mathematics,73.0,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Intermediate"
C100137,Java Complete Bootcamp 37,Khan Academy,Programming,Java,Instructor_3,33,3499,4.6,154040,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,351169,Basic Programming,77.8,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100138,Java Complete Bootcamp 38,Udemy,Programming,Java,Instructor_233,57,2499,3.9,183721,Beginner,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,411191,Computer Fundamentals,79.9,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100140,Java Complete Bootcamp 40,DataCamp,Programming,Java,Instructor_465,15,0,3.9,57166,Beginner,Hindi,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",No,53998,Computer Fundamentals,69.1,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Beginner"
C100141,Java Complete Bootcamp 41,DataCamp,Programming,Java,Instructor_263,4,2499,4.3,107620,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,359801,Basic Programming,59.7,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
C100143,Java Complete Bootcamp 43,Khan Academy,Programming,Java,Instructor_322,47,1499,3.7,79609,Advanced,French,"Java, Programming, Projects, Hands-on","Comprehensive Java course with practical projects, quizzes, assessments and capstone.",Yes,421210,Computer Fundamentals,64.1,"Programming Java Java, Programming, Projects, Hands-on Comprehensive Java course with practical projects, quizzes, assessments and capstone. Advanced"
